org_cst_key,org_name,org_ogt_code,org_state_incorporated,n53_municipal_type,org_metropolitan_area_ext,org_fips_place_ext,org_prefix_ext,org_city_name_ext,org_fips_county_subdivision_ext
63a3bcb6-5cae-4910-9f5b-b8141f72a9e1,Township of Freeport,City,IL,Township,NULL,NULL,NULL,Freeport,NULL
a85ff0d7-2ad1-4041-9777-b8167e53adb8,Town of Brentwood,City,NH,Town,NULL,3301507220,Town of,Brentwood,NULL
269ebe61-4b5b-45a7-996d-b8173e860794,Borough of Ellwood City,City,PA,Borough,35260,4223304,Borough of,Ellwood City,NULL
cb747d2e-dda3-4aa2-a743-b818c8f2fb20,Town of Oriental,City,NC,Town,NULL,3749380,Town of,Oriental,NULL
3760081f-35a1-40be-b759-b81c0678ebbc,Town of Northfield,City,ME,Town,NULL,2302951375,Town of,Northfield,NULL
5120685c-79cf-4dfb-9b5d-b820631f89f5,Town of Washington Park,City,NC,Town,NULL,3771240,Town of,Washington Park,NULL
230157b7-abef-41ae-b964-b820bf674dff,City of Ponchatoula,City,LA,City,25220,2261615,City of,Ponchatoula,NULL
7ecb111f-3f23-45c6-a27c-b8214cf6171a,City of Chillicothe,City,IL,City,NULL,1714117,City of,Chillicothe,NULL
40db4b24-ad5e-4377-936e-b82265787041,Borough of Thornburg,City,PA,Borough,NULL,4276560,Borough of,Thornburg,NULL
e42b1783-c41e-45f8-a166-b823dfbccb99,City of Karlstad,City,MN,City,NULL,2732444,City of,Karlstad,NULL
04eb8986-cf63-4768-8f61-b824743d0e2b,Town of Burlington,City,IN,Town,NULL,1809244,Town of,Burlington,NULL
81ceb63d-a92c-4715-b8f6-b824e9431d3e,Town of Harrisburg,City,NC,Town,NULL,3729800,Town of,Harrisburg,NULL
54ce5b82-3945-4e14-ab36-b824ea8a8fd4,"Jackson Marriott ",Hotel/Convention Center,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a92dfa0b-000a-4d40-a38d-b8251d93d162,Smithers,City,WV,NULL,NULL,5474788,NULL,NULL,NULL
2359fb12-66f4-4dfd-b2c5-b82579d103c4,City of Atomic City,Census-designated place (CDP),ID,Unincorporated Community,NULL,1603970,City of,Atomic City,NULL
abf43115-00bf-4717-ac0f-b8295a2f0e42,City of Louisa,City,KY,City,NULL,2147854,City of,Louisa,NULL
36575233-7a98-4b3c-8046-b829ba7fb8a6,City of Volga,City,SD,City,NULL,4667700,City of,Volga,NULL
6d3fd8ea-2e9e-4733-89a5-b82c5b72a496,Federal Highway Administration,Federal Agency,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7f2017bf-fe62-47a1-9986-b830c029846e,City of Andover,City,MN,City,NULL,2701486,City of,Andover,NULL
ccfa12f9-233c-46bd-bf53-b83127dffc7f,Charles Edwards Products,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30f4496e-de35-4c29-ba12-b831623a4460,Town of Lost Creek,City,WV,Town,NULL,5448748,NULL,Lost Creek,NULL
1d71bac7-53bb-476e-90bf-b8323cc06e74,City of Auxvasse,City,MO,City,NULL,2902638,City of,Auxvasse,NULL
c216bf78-df4d-423d-990f-b832e93b7cd0,City of Morris,City,OK,City,NULL,4049400,City of,Morris,NULL
0a43896d-9ad1-4fc2-8a23-b832ee6df27f,City of Brent,City,AL,City,NULL,0109136,City of,Brent,NULL
395a01ed-b9ea-402a-b78e-b833e686507c,Borough of Evans City,City,PA,Borough,NULL,4224248,Borough of,Evans City,NULL
1a85290c-7c1c-4c13-90be-b83403a6f562,Village of Mendon,City,OH,Village,NULL,3949042,Village of,Mendon,NULL
97df8960-0155-4562-9716-b83502f159fe,Town of Ulysses,City,NY,Town,NULL,3610975990,Town of,Ulysses,NULL
d963ab2c-5269-4947-897e-b83585a74227,Town of Ischua,City,NY,Town,NULL,3600937825,Town of,Ischua,NULL
f40dea34-c513-44b6-b6f0-b83638ccce38,City of Shidler,City,OK,City,NULL,4067200,Town of,Shidler,NULL
cfc486e7-766b-427c-b2b7-b8399d8a3bf5,City of Pendleton,City,OR,City,NULL,4157150,City of,Pendleton,NULL
5b54a5fe-d764-4389-ba72-b83d93daf039,Town of Pantego,City,NC,Town,NULL,3750080,Town of,Pantego,NULL
3bb4d849-e873-4fa1-87c0-b83dda55a8e3,City of Rifle,City,CO,City,NULL,0864255,City of,Rifle,NULL
289566c1-82c5-43a5-8711-b83edfa89d98,City of Gobles,City,MI,City,NULL,2632640,City of,Gobles,NULL
60fd424c-f554-4a38-98d6-b84243e1b1d4,City of Archer,City,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e7b08c75-2290-4558-a98f-b8454d7c1d88,Town of Montezuma,City,IN,Town,NULL,1850652,Town of,Montezuma,NULL
ea7bfbb7-bd95-47c5-b793-b8467982d4f5,City of Shannon City,City,IA,City,NULL,1971940,City of,Shannon City,NULL
aa3ad306-2f00-4c90-9a30-b8484cf94368,Town of Pelahatchie,City,MS,Town,NULL,2856200,Town of,Pelahatchie,NULL
26eecff8-3265-4b9a-b413-b84a52c05bae,Town of Pulaski,City,GA,Town,NULL,1363000,Town of,Pulaski,NULL
ae1f5c54-a541-4907-bcb2-b84cb64a2870,Laurel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e58faef3-e931-4084-b7e7-b84f7ee6ea0b,City of Benbrook,City,TX,City,NULL,4807552,City of,Benbrook,NULL
5be5c7de-9666-424b-93cb-b8541d1c6947,Town of Mooresboro,City,NC,Town,NULL,3744160,Town of,Mooresboro,NULL
01d21af4-4f49-433c-8b79-b855d8977147,City of Montezuma,City,IA,City,NULL,1953490,City of,Montezuma,NULL
c45ccc64-564d-4e0a-8761-b856e606bbe0,City of Tuscon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca74cdac-c533-4407-be2c-b85c5c56ddf9,City of Rolling Hills Estates,City,CA,City,NULL,0662644,City of,Rolling Hills Estates,NULL
6f4272ef-dc1e-4b22-835c-b85cedd17729,City of Hartsville,City,SC,City,NULL,4532560,City of,Hartsville,NULL
3b21867c-9c05-4680-9626-b85d8c20b0de,City of Clemson,City,SC,City,NULL,4514950,City of,Clemson,NULL
229c42d6-488b-47e4-adfc-b85f306b5ed4,Village of Adelphi,City,OH,Village,NULL,3900450,Village of,Adelphi,NULL
05d53207-8a8d-4805-bc6f-b86306183c99,City of Belvedere,City,CA,City,NULL,0605164,City of,Belvedere,NULL
48d0fabe-63a5-4461-9d8f-b86735c04f90,City of Wayland,City,MI,City,NULL,2684880,City of,Wayland,NULL
a3e36199-df35-4797-9d3c-b86a482aa48b,City of Schofield,City,WI,City,NULL,5572150,City of,Schofield,NULL
38ff3f56-5b79-42ab-9939-b86c7566822f,Town of Ramona,City,SD,Town,NULL,4652860,Town of,Ramona,NULL
a7358fca-d02c-415a-8c8a-b86e36737689,Town of Mount Hope,City,NY,Town,NULL,3607148857,Town of,Mount Hope,NULL
4df1e398-dbb0-4e9e-b729-b86e7a6cecd8,City of Quasqueton,City,IA,City,NULL,1965235,City of,Quasqueton,NULL
78bd316c-3d01-4a26-a20c-b870e1e8e884,Robert Wood Johnson Foundation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45ad9ada-ccf6-4057-af84-b8710dd8f6f0,Town of Logansport,City,LA,Town,NULL,2245040,Town of,Logansport,NULL
369abc86-aa89-43c7-a2a1-b871b91042af,Town of Lima,City,OK,Town,NULL,4043000,Town of,Lima,NULL
a825e07b-d30e-401b-9d5d-b879f0d02eac,Town of Ward,City,CO,Town,NULL,0882735,Town of,Ward,NULL
73ba993f-2a17-429c-85e3-b87a084223d9,Town of Inlet,City,NY,Town,NULL,3604137495,Town of,Inlet,NULL
8d94a3a3-f23f-4020-bdf9-b87b29b01418,City of Celina,City,OH,City,16380,3912868,City of,Celina,NULL
749d1e16-d5dc-4457-bed8-b87b6238ebff,Town of Gustine,City,TX,Town,NULL,4831628,Town of,Gustine,NULL
2713166e-0267-467a-8bf7-b87d5b062f5b,Wilmington Alliance,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d91d1e7f-7f44-43b1-9898-b87df7ede155,City of Hamilton,City,ND,City,NULL,3834620,City of,Hamilton,NULL
75b99483-dff8-49ba-8a0f-b87f2cdff84f,City of Asherton,City,TX,City,NULL,4804300,City of,Asherton,NULL
7820d709-7032-4f51-8787-b87fd163e5e5,Town of South Palm Beach,City,FL,Town,NULL,1267650,Town of,South Palm Beach,NULL
2a96a547-8019-4f03-8092-b880c0f9a0ff,Town of Sandisfield,City,MA,Town,NULL,2500359665,Town of,Sandisfield,NULL
b68bcfa4-5cf7-438c-85ec-b880fea6a805,Joyce Wright Large FCCH,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72155f02-0b72-4aea-b519-b882e66b117c,City of Hephzibah,City,GA,City,NULL,1338040,City of,Hephzibah,NULL
7d77e992-0030-490f-b253-b883f2eec322,Community Foundation of Greater Dubuque,"Civic Group/Non-profit ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
f60a6ab0-d585-4aab-b990-b8863432569d,Town of Cylon,City,WI,Unincorporated Jurisdiction,NULL,5510918300,Town of,Cylon,NULL
f4fdce18-9c16-478e-be5c-b88f4c840105,City of Andover,City,KS,City,NULL,2001800,City of,Andover,NULL
1ccfea83-5960-4af5-b7df-b890a2eb8848,State Policy Research,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6d53499a-c0fd-4f9a-babe-b8922044ecec,City of Pooler,City,GA,City,NULL,1362104,City of,Pooler,NULL
1be3beec-69ca-4b86-85ca-b892d3db1237,City of Grove,City,OK,City,NULL,4031600,City of,Grove,NULL
f6b5445c-aa17-49f6-af63-b893dc5cdb2b,Town of Chocowinity,City,NC,Town,NULL,3712580,Town of,Chocowinity,NULL
e134d009-06eb-49fd-99a3-b89577cfc2f7,Town of Wallburg,City,NC,Town,NULL,3770740,NULL,NULL,NULL
10f2cf3e-363f-4216-8f02-b89975407e24,Saint Croix Chippewa Indians of Wisconsin,Tribal,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95aa477e-8a87-4923-b795-b899ebf450c5,Town of Coxsackie,City,NY,Town,NULL,3603918729,Town of,Coxsackie,NULL
323584b2-ce95-4119-8548-b89bed149754,Town of Stoneville,City,NC,Town,NULL,3765100,Town of,Stoneville,NULL
ca29cb2b-efdc-4abd-b626-b89fc6ea89f3,City View,Census-designated place (CDP),SC,NULL,NULL,4514455,Town of,City View,NULL
19a0d4c8-fa75-4403-b940-b8a2d74cee67,City of Rush Center,City,KS,City,NULL,2061775,City of,Rush Center,NULL
60a7a8ed-6976-4cc1-8ba1-b8a5554ddb4d,The Arc of Indiana,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72a87b47-cb5d-48e9-8364-b8a595dd7975,Military Family Advisory Network,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81275b98-51e6-4cf6-bc53-b8ae59dcd2d7,Village of Rochester,City,OH,Village,NULL,3967762,Village of,Rochester,NULL
d123733f-3bf3-45d3-a0fa-b8aed7d798ab,Borough of East Berlin,City,PA,Borough,23900,4220792,Borough of,East Berlin,NULL
23aaeba7-b13d-4013-94a7-b8b180d612d3,County of Allen,County,KY,NULL,NULL,NULL,NULL,NULL,NULL
71396f3e-1bad-4637-9e14-b8b618fc699d,Evening Herald,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a37055b3-4588-4be3-9500-b8b6533c311b,City of Detroit,City,MI,City,NULL,2622000,City of,Detroit,NULL
f2780fb1-5bc8-4589-9c1c-b8b986e93711,City of Charlotte,City,TN,City,NULL,4713080,City of,Charlotte,NULL
bbd93f5e-84f3-4b91-9881-b8bb2fb0dc86,City of Maud,City,TX,City,NULL,4847088,City of,Maud,NULL
7c812aba-a808-4fcf-99af-b8bb3e16ccf9,Town of Mohawk,City,NY,Town,NULL,3605747834,Town of,Mohawk,NULL
9bf77a2c-d09c-4ae0-84ff-b8bd5d4c46dc,Town of Panton,City,VT,Town,NULL,5000153950,Town of,Panton,NULL
7012cdf9-a576-4645-8184-b8be120bd8d1,City of Skyline,City,MN,City,NULL,2760754,City of,Skyline,NULL
46ab96e7-4d79-430d-9530-b8c048727f5f,Meeder Investment Management,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca42d533-5ad7-49a2-9851-b8c6dc7f9f31,City of Portland,City,MI,City,NULL,2665860,City of,Portland,NULL
5d220b1a-7c03-495d-9106-b8c762b0318e,City of Chamois,City,MO,City,NULL,2913060,City of,Chamois,NULL
48f36db7-679e-4900-8680-b8c8c8cc6376,Borough of Irvona,City,PA,Borough,NULL,4237192,Borough of,Irvona,NULL
cce67f94-ecc4-45b6-8e90-b8cc4eb77170,Village of Ardsley,City,NY,Village,NULL,3602506,Village of,Ardsley,NULL
f7243108-193a-4c11-ba0c-b8cdfc730954,City of Slayton,City,MN,City,NULL,2760808,City of,Slayton,NULL
34958335-70cc-4243-8806-b8cf35d3afaf,Center for Workforce Development,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36b7e834-0c97-4e5a-89d9-b8d216bc0f6a,Town of Hutchins,City,WI,Unincorporated Jurisdiction,NULL,5511536700,Town of,Hutchins,NULL
163d8cd6-e078-45ba-aadf-b8d3470bbd89,City of Salem,City,AR,City,NULL,0562150,City of,Salem,NULL
71cbf2a8-89d8-4107-ba97-b8d8c4c483f7,Town of Atlanta,City,WI,Unincorporated Jurisdiction,NULL,5510703600,Town of,Atlanta,NULL
1db76fe4-a939-42c1-9359-b8d97ee85360,Village of Haugen,City,WI,Village,NULL,5533225,Village of,Haugen,NULL
19717e6d-98d1-45a0-8c75-b8da34fe6c9d,"Grants Division, Gloucester, MA",City,MA,NULL,NULL,NULL,NULL,NULL,NULL
3616de48-d149-4a23-abb7-b8dd7d36df4a,Summit Truck Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ec8b32fe-edcb-4a5a-9414-b8ddb0984d1e,Town of Ledyard,City,CT,Town,NULL,0901142600,Town of,Ledyard,NULL
b9e51bb2-33ed-4e56-965b-b8df3595c369,City of Santa Claus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75b602e9-bfd4-4b8f-8175-b8e498112c26,Village of Harbor View,City,OH,Village,NULL,3933376,Village of,Harbor View,NULL
23e887a2-13b4-4aec-a8d0-b8e49aef003c,Holton,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68dbec64-b068-4ba3-88a7-b8ea5ce954be,ArborJet Inc,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0e35558c-705e-4e6f-b1aa-b8eadb28d0e5,City of Ellston,City,IA,City,NULL,1925005,City of,Ellston,NULL
757117f2-fe11-41b4-8d83-b8ecc7b9916d,Borough of Elkland,City,PA,Borough,NULL,4223152,Borough of,Elkland,NULL
d50ba7b1-f32c-4e03-aaca-b8ee41054612,Village of Sarahsville,City,OH,Village,NULL,3970520,Village of,Sarahsville,NULL
f52ef3b0-7342-4371-a82e-b8effb453a67,Town of Holland,City,IN,Town,NULL,1834294,Town of,Holland,NULL
4e6aad2f-7773-4cfb-aa5b-b8f2a55a0db9,Town of Duck,City,NC,Town,NULL,3718060,NULL,Duck,NULL
07a1743b-f91c-441d-871b-b8f2b21fdb5d,Town of Huntsville,City,TN,Town,NULL,4736640,Town of,Huntsville,NULL
86624468-7a46-4e83-9c19-b8f504b6d236,Town of Hillsdale,City,OK,Town,NULL,4034650,Town of,Hillsdale,NULL
d8f95cfd-42ee-4564-86a7-b8f5da21904a,City of Olympia,City,WA,City,NULL,5351300,City of,Olympia,NULL
376ad387-4ccf-45b9-8a7f-b8f6ac2315b7,Town of Brookfield,City,MA,Town,NULL,2502709105,Town of,Brookfield,NULL
70aacfff-5bcd-4b78-a6b1-b8f6ad39fd2d,Town of Hartsville,City,IN,Town,NULL,1832332,Town of,Hartsville,NULL
5c5140d4-63b5-49b4-97d6-b8f9211db275,City of Elsmore,City,KS,City,NULL,2020875,City of,Elsmore,NULL
10929b92-4114-408b-b200-b8fcbf79491b,Mears Motor Leasing,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fcc114e0-273a-4dcb-a1f1-b8ff515a148c,City of Omaha,City,NE,City,NULL,3137000,City of,Omaha,NULL
2afd2aa4-af2b-4a85-877b-b8ff6a2c7581,Village of Buckingham,City,IL,Village,NULL,1709304,Village of,Buckingham,NULL
c914826b-2bca-46b5-a038-b903a1003efb,City of Sanibel,City,FL,City,NULL,1263700,City of,Sanibel,NULL
884fd609-5cbf-4e74-9e78-b9093f951d52,Village of Knollwood,City,TX,Village,NULL,4839680,Village of,Knollwood,NULL
ccec6478-f6de-4238-81a5-b90a77419db6,Village of Wilsonville,City,NE,Village,NULL,3153240,Village of,Wilsonville,NULL
0ab2f499-513c-4b72-98c4-b90bd02114d1,TOWERS PERRIN,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204c8d2d-d20e-47f7-ad57-b90f1ad62919,Webtropolis,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a7c42f6c-ed71-45e6-a3bb-b90fb37a40fd,Town of Sugar City,City,CO,Town,NULL,0874815,Town of,Sugar City,NULL
f6cb8c12-eba3-4ba5-9c09-b912179615cf,City of Alpharetta,City,GA,City,NULL,1301696,City of,Alpharetta,NULL
7dc730e4-a9c7-4cbd-93cf-b9142159a5c2,City of Haines,City,OR,City,NULL,4131600,Town of,Haines,NULL
cf47c38c-72ba-4fdb-9218-b9166311fbcb,Village of Glen Ellyn,City,IL,Village,NULL,1729756,Village of,Glen Ellyn,NULL
1b7415b0-c838-43d3-a2fa-b917ca7f8155,Green and Healthy Homes Initiative,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c2472cc-6896-4d9a-8d9e-b918d7fea939,PacifiCorp,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82fdbc82-7c51-4672-9b27-b91b3dc4a960,Town of Ellenboro,City,WV,Town,NULL,5424844,NULL,Ellenboro,NULL
5b33d569-ce43-40b4-8a00-b91c60d03289,City of Pomona,City,CA,City,NULL,0658072,City of,Pomona,NULL
5057d397-871f-4cec-ad55-b921874e9d83,City of Lithia Springs,Census-designated place (CDP),GA,City,NULL,1346832,City of,Lithia Springs,NULL
79f02518-f004-42ef-9271-b922533137df,City of Seligman,City,MO,City,NULL,2966530,City of,Seligman,NULL
fa500fb4-ad6e-4d63-9a98-b923d8bb0c57,"L3Harris Technologies, Inc.",Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
096a9177-3623-4cf2-86f3-b924a41d8906,Village of Jewett,City,OH,Village,NULL,3939172,Village of,Jewett,NULL
d1d64b34-1b42-4db2-9d21-b9263a3df917,Children’s Funding Project,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e9761867-5b1f-4928-a016-b926d4c06fdc,Grundy County Development Alliance,Private Sector Company,IA,NULL,NULL,NULL,NULL,NULL,NULL
0327daad-798f-4ea1-ab5c-b9271dd370ab,Town of Orange,City,MA,Town,NULL,2501151265,Town of,Orange,NULL
d7e01962-befb-4f4f-9ead-b927b9f77cf1,City of Ridgeway,City,IA,City,NULL,1967035,City of,Ridgeway,NULL
7f32101a-f52f-476e-9182-b9280a1cc183,County of Adams,County,CO,NULL,NULL,NULL,NULL,NULL,NULL
1383c780-c425-4473-a87a-b9295e5dd13d,City of Mount Shasta,City,CA,City,NULL,0649852,City of,Mount Shasta,NULL
bce3ece7-6845-4784-bbd3-b92a612b3785,Town of Baxter,City,TN,Town,NULL,4703680,Town of,Baxter,NULL
cd0b5972-d013-4079-bc29-b92b869a452e,City of Hauser,City,ID,City,NULL,1635830,City of,Hauser,NULL
fd5b1900-b5fe-4b87-ad56-b92dfd22f130,AB Christian  Learning Center,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84aec435-2115-44fd-a957-b92f06e7f847,City of Union,City,KY,City,NULL,2178384,City of,Union,NULL
0b63a5d2-c2f7-44a7-aa81-b931076d5734,Village of Simpson,City,IL,Village,NULL,1770005,Village of,Simpson,NULL
daeabf0b-e8ca-4b92-b093-b9312c943667,City of Utqiagvik,City,AK,City,NULL,0205200,City of,Utqiagvik,NULL
b27a375e-867b-443a-aa16-b93207a14ee0,Village of Montour Falls,City,NY,Village,NULL,3648197,Village of,Montour Falls,NULL
8eccbd2a-dcb8-4131-b70b-b9371e91ad42,Town of Wayland,City,MA,Town,NULL,2501773790,Town of,Wayland,NULL
4b5bac9c-5ae3-4abc-82fb-b937b4146a10,Town of Letona,City,NULL,Town,NULL,0539520,Town of,Letona,NULL
7ba22b1b-fe8e-448e-aaaa-b93a6cd1c5f0,Silver Creek (Former Village),Census-designated place (CDP),MO,NULL,NULL,2967880,Village of,Silver Creek,NULL
6362b5b3-db80-4d6b-8110-b93b2a8faa84,Village of Oak Harbor,City,OH,Village,NULL,3957582,Village of,Oak Harbor,NULL
4ed33062-1f4d-4fa0-8d65-b93c204b9134,Town of West Baden Springs,City,IN,Town,NULL,1882376,Town of,West Baden Springs,NULL
d41c719e-6c07-47c8-ac0a-b93dd73cbd49,Town of Big Flats,City,WI,Unincorporated Jurisdiction,NULL,5500107300,Town of,Big Flats,NULL
6c0d38e5-4c62-4810-af93-b93e0b163566,Village of Ridgeway,City,OH,Village,NULL,3967118,Village of,Ridgeway,NULL
5b5889b5-38ec-4ecc-ad86-b940c4d0fd38,CTA Resources,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
090165e4-6b1f-45d6-9c9f-b94137db6fa1,City of Glendora,City,CA,City,NULL,0630014,City of,Glendora,NULL
46e6b954-0217-46f6-96fc-b941ec4bca0f,Overtown Optimist Club,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2d9522ed-0ed6-43aa-acd7-b945999bfab5,Village of Dadeville,City,MO,Village,NULL,2917992,Village of,Dadeville,NULL
37d39817-5194-46e9-9f42-b945c1b8284b,Village of Cuyahoga Heights,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2e06f68a-25d7-4e13-b313-b946e4a99b42,Good Jobs First,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58856104-c462-44eb-a7fa-b9482fe58298,Village of Bulpitt,City,IL,Village,NULL,1709538,Village of,Bulpitt,NULL
5d77d08d-a87e-48d8-85fd-b949b188d82e,Town of Flatonia,City,TX,Town,NULL,4826028,Town of,Flatonia,NULL
418ca304-5d2f-402f-8b87-b94a9dd391bc,City of Gillett Grove,City,IA,City,NULL,1930810,City of,Gillett Grove,NULL
689e2f3c-c044-473a-b290-b94bb8a3d42e,City of Willisburg,City,KY,City,NULL,2183424,City of,Willisburg,NULL
4c576136-33de-4267-9457-b94ea15a504f,Village of Depew,City,NY,Village,NULL,3620313,Village of,Depew,NULL
26425f8e-6462-4e50-8fb6-b94f084ade75,"Stop Stick, Ltd.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0f93cc3e-3cf8-42c9-81b8-b950762d981a,Town of Cole,City,OK,Town,NULL,4016200,Town of,Cole,NULL
131c545a-918f-4a0f-86b0-b95143d4a445,Clinton,Census-designated place (CDP),MD,CDP - census-designated place,NULL,NULL,NULL,NULL,NULL
932f8427-d3d8-4dbc-921b-b954b8f98b6d,Borough of Cassville,City,PA,Borough,NULL,4211632,Borough of,Cassville,NULL
18321f3a-918a-4307-8445-b959e0c0468d,City of Great Bend,City,KS,City,24460,2028300,City of,Great Bend,NULL
43d03c30-d4eb-46c3-a4d6-b95bb80fc74e,Town of Blenheim,City,NY,Town,NULL,3609506893,Town of,Blenheim,NULL
a65e7462-25f1-4e6e-8eb1-b95ecdf11f3b,Town of Stuckey,City,SC,Town,NULL,4570045,Town of,Stuckey,NULL
3feff3a0-2ef8-42aa-aa3b-b95f86da913a,CENTER FOR A NEW AMERICAN SECURITY,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900ae1a5-26f1-4a0b-8cd1-b962abc56eb2,Johnson County,County,KS,County,NULL,20091,NULL,NULL,NULL
7a6d6e29-c5d1-46d3-a023-b962e92c123d,"City of Villa Rica, Georgia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e37ca1b0-daa6-47ad-a863-b963134beec9,Town of Fairlee,City,VT,Town,NULL,5001725675,Town of,Fairlee,NULL
5e354fdc-a691-43b7-bd99-b964e5e88b43,City of Unity,City,OR,City,NULL,4176250,City of,Unity,NULL
9cb128aa-016c-4c14-84e2-b968acf18140,City of Gorham,City,KS,City,NULL,2027000,City of,Gorham,NULL
866f12ab-f650-448f-8486-b969d22b4333,Town of Waukomis,City,OK,Town,NULL,4079200,Town of,Waukomis,NULL
a434905c-afe2-41f3-8d94-b96ab04b7fb4,Village of Bristow,City,NE,Village,NULL,3106400,Village of,Bristow,NULL
d26743ee-1487-47e4-a69b-b96b9f672a37,Academy for Contemporary Problems,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2ed3212c-fb40-4a7b-a841-b96bdb685919,Borough of Port Royal,City,PA,Borough,NULL,4262304,Borough of,Port Royal,NULL
65479e17-31bf-4f81-901b-b96c0092a801,Town of Hydro,City,OK,Town,NULL,4036700,Town of,Hydro,NULL
a43759b5-6807-4d43-941b-b96f0042471d,Village of Union City,City,MI,Village,NULL,2681360,Village of,Union City,NULL
2b8fa21e-7a2f-42af-9abd-b9717fbd6dd5,Village of Woodlawn,City,IL,Village,NULL,1783206,Village of,Woodlawn,NULL
9cbae306-f9de-40c1-8b2c-b97572da8589,Community Action Partnership,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c217a76a-10de-4468-8860-b975eb975428,City of Petersburg,City,IN,City,NULL,1859364,City of,Petersburg,NULL
b86eebfb-d3f5-43db-95f7-b976825ab732,City of Miami,City,FL,City,NULL,1245000,City of,Miami,NULL
71a6281f-14d1-416f-9a80-b97c45425bc5,Town of Mount Calm,City,TX,Town,NULL,4849692,Town of,Mount Calm,NULL
9c0c13e6-af56-4491-bd17-b97d9de754a4,People of America Foundation,"Civic Group/Non-profit ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
e47cd053-5fb6-4ffb-83d9-b981cbc3f6d8,City of Old River-Winfree,City,TX,City,NULL,4853824,City of,Old River-Winfree,NULL
af19a572-16c0-44fb-bb39-b9826cb0c4f1,County of Berks,County,PA,NULL,NULL,NULL,NULL,NULL,NULL
68f13c67-43f7-49b3-b083-b982aec4eb74,Town of Tuxedo,City,NY,Town,NULL,3607175781,Town of,Tuxedo,NULL
4e7c2d51-dff7-4458-9e01-b9840100c2ae,Village of Edgewood,City,IL,Village,NULL,1722567,Village of,Edgewood,NULL
5702f6b8-c7ef-4622-bd28-b986b5808840,Back to You Media,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
be6c8c6a-dd76-485c-8b93-b98814c57615,Town of Merom,City,IN,Town,NULL,1848474,Town of,Merom,NULL
a955c3e4-0a0a-4ecc-bbfe-b989b8fc58f9,Town of Glover,City,VT,Town,NULL,5001928075,Town of,Glover,NULL
ab8ed073-9fab-44d6-b56e-b98b8d194e42,Clarence West Law,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b3ae9b6f-c4cd-43a9-a010-b98b95fbc6e6,City of Ellsinore,City,MO,City,NULL,2921916,City of,Ellsinore,NULL
4289b504-fdd4-485d-8335-b9919f943b3b,"Barnes & Thornburg, LLP",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4041e794-2cab-4ebb-ac0b-b9942c675912,City of Rawlins,City,WY,City,NULL,5663900,City of,Rawlins,NULL
a530ee40-0d2a-46cf-847c-b994f630d805,Western Reserve Land Conservancy,Organization,OH,NULL,NULL,NULL,NULL,NULL,NULL
